episode,avg_reward
100000,-0.06142000000000019
200000,-0.05558750000000026
300000,-0.051770000000001065
400000,-0.04903000000000164
500000,-0.048542000000002
600000,-0.04785500000000146
700000,-0.04817071428571567
800000,-0.04805000000000132
900000,-0.04841166666666688
1000000,-0.04800799999999981
1100000,-0.047555454545454484
1200000,-0.04694958333333353
1300000,-0.04626153846153824
1400000,-0.04618214285714415
1500000,-0.04614366666666817
1600000,-0.0460896875000014
1700000,-0.045771470588237106
1800000,-0.045739166666667955
1900000,-0.04566157894736941
2000000,-0.04567174999999999
2100000,-0.04574095238095189
2200000,-0.04593295454545438
2300000,-0.045720217391304
2400000,-0.045632083333333726
2500000,-0.045823200000000966
2600000,-0.045624807692310136
2700000,-0.045544444444446566
2800000,-0.04556464285714394
2900000,-0.0454772413793114
3000000,-0.045376666666667044
3100000,-0.04543419354838769
3200000,-0.04547906250000081
3300000,-0.04529469696969722
3400000,-0.04522455882352911
3500000,-0.04514514285714306
3600000,-0.04517194444444443
3700000,-0.04517162162162097
3800000,-0.045084342105263596
3900000,-0.04507923076923061
4000000,-0.045030874999999665
4100000,-0.04503121951219452
4200000,-0.04507404761904791
4300000,-0.044870465116279214
4400000,-0.04490329545454585
4500000,-0.044806777777778674
4600000,-0.04487869565217428
4700000,-0.04479542553191427
4800000,-0.04480000000000028
4900000,-0.04475826530612243
5000000,-0.04470909999999919
5100000,-0.044559215686273766
5200000,-0.04452326923076897
5300000,-0.0444999056603774
5400000,-0.04446388888888891
5500000,-0.04437681818181784
5600000,-0.044397946428571235
5700000,-0.04431157894736889
5800000,-0.044354137931034585
5900000,-0.04433644067796649
6000000,-0.04429774999999993
6100000,-0.04431811475409805
6200000,-0.0442466129032254
6300000,-0.044217698412698445
6400000,-0.044189921874999795
6500000,-0.04423392307692356
6600000,-0.044275984848484225
6700000,-0.04427171641790971
6800000,-0.044221544117645686
6900000,-0.044135724637680014
7000000,-0.04415249999999817
7100000,-0.04412204225351988
7200000,-0.0441023611111097
7300000,-0.04410698630136859
7400000,-0.04411844594594488
7500000,-0.044115333333331896
7600000,-0.044080263157893464
7700000,-0.044039480519478265
7800000,-0.04409493589743426
7900000,-0.04419329113923951
8000000,-0.04415774999999854
8100000,-0.044166481481479836
8200000,-0.0441856707317052
8300000,-0.04415789156626163
8400000,-0.04416494047618673
8500000,-0.04408405882352571
8600000,-0.04400156976743787
8700000,-0.04400672413792745
8800000,-0.0440489772727242
8900000,-0.04407438202246923
9000000,-0.04400655555555347
9100000,-0.04397379120878826
9200000,-0.04395739130434457
9300000,-0.04401709677419066
9400000,-0.044081329787229714
9500000,-0.0440545789473644
9600000,-0.04409807291666204
9700000,-0.044094742268036294
9800000,-0.04410346938774916
9900000,-0.04413333333332912
10000000,-0.04412239999999676
