episode,avg_reward
10,0.25
20,-0.07500000000000002
30,-0.08333333333333334
40,-0.11250000000000002
50,-0.23
60,-0.1916666666666667
70,-0.2642857142857143
80,-0.275
90,-0.25
100,-0.24500000000000005
110,-0.16363636363636366
120,-0.14583333333333337
130,-0.16538461538461546
140,-0.13571428571428576
150,-0.10333333333333339
160,-0.12812500000000004
170,-0.17941176470588235
180,-0.19166666666666665
190,-0.19210526315789472
200,-0.21250000000000002
210,-0.2023809523809524
220,-0.22045454545454546
230,-0.23478260869565218
240,-0.2354166666666667
250,-0.228
260,-0.22115384615384615
270,-0.21296296296296297
280,-0.19642857142857137
290,-0.19655172413793098
300,-0.21333333333333324
310,-0.22580645161290314
320,-0.2265624999999999
330,-0.23787878787878777
340,-0.23529411764705874
350,-0.24571428571428564
360,-0.23194444444444434
370,-0.2256756756756756
380,-0.22894736842105257
390,-0.22820512820512814
400,-0.2199999999999999
410,-0.2060975609756096
420,-0.2154761904761903
430,-0.2104651162790696
440,-0.21249999999999988
450,-0.21444444444444433
460,-0.1989130434782608
470,-0.20212765957446802
480,-0.1937499999999999
490,-0.19183673469387744
500,-0.19199999999999995
510,-0.19215686274509794
520,-0.1903846153846153
530,-0.18584905660377346
540,-0.1787037037037036
550,-0.179090909090909
560,-0.18214285714285705
570,-0.1719298245614034
580,-0.16465517241379302
590,-0.16186440677966094
600,-0.1491666666666666
610,-0.1532786885245901
620,-0.15806451612903222
630,-0.16507936507936505
640,-0.15624999999999997
650,-0.14692307692307688
660,-0.13787878787878782
670,-0.13880597014925367
680,-0.12499999999999994
690,-0.12028985507246372
700,-0.1164285714285714
710,-0.11760563380281687
720,-0.12013888888888885
730,-0.11232876712328765
740,-0.1135135135135135
750,-0.11733333333333332
760,-0.11842105263157891
770,-0.11818181818181814
780,-0.12051282051282047
790,-0.11962025316455692
800,-0.11374999999999996
810,-0.11358024691358022
820,-0.11097560975609752
830,-0.11144578313253009
840,-0.10654761904761902
850,-0.11117647058823525
860,-0.11220930232558136
870,-0.11379310344827583
880,-0.1170454545454545
890,-0.12022471910112358
900,-0.11999999999999995
910,-0.1159340659340659
920,-0.11358695652173907
930,-0.11827956989247307
940,-0.1159574468085106
950,-0.11631578947368418
960,-0.11927083333333333
970,-0.12216494845360823
980,-0.12091836734693875
990,-0.12323232323232322
1000,-0.12199999999999998
